Sno,Date,Time,State/UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed,total
2048,18/05/20,8:00 AM,Jammu and Kashmir,-,-,575,13,1183,0
2049,18/05/20,8:00 AM,Jharkhand,-,-,113,3,223,0
2050,18/05/20,8:00 AM,Karnataka,-,-,509,37,1147,0
2051,18/05/20,8:00 AM,Kerala,-,-,497,4,601,0
2052,18/05/20,8:00 AM,Ladakh,-,-,24,0,43,0
2053,18/05/20,8:00 AM,Madhya Pradesh,-,-,2403,248,4977,0
2054,18/05/20,8:00 AM,Maharashtra,-,-,7688,1198,33053,0
2055,18/05/20,8:00 AM,Manipur,-,-,2,0,7,0
2056,18/05/20,8:00 AM,Meghalaya,-,-,11,1,13,0
2057,18/05/20,8:00 AM,Mizoram,-,-,1,0,1,0
2058,18/05/20,8:00 AM,Odisha,-,-,220,4,828,0
2059,18/05/20,8:00 AM,Puducherry,-,-,9,1,13,0
2060,18/05/20,8:00 AM,Punjab,-,-,1366,35,1964,0
2061,18/05/20,8:00 AM,Rajasthan,-,-,2992,131,5202,0
2062,18/05/20,8:00 AM,Tamil Nadu,-,-,4172,78,11224,0
2063,18/05/20,8:00 AM,Telengana,-,-,992,34,1551,0
2064,18/05/20,8:00 AM,Tripura,-,-,85,0,167,0
2065,18/05/20,8:00 AM,Uttarakhand,-,-,52,1,92,0
2066,18/05/20,8:00 AM,Uttar Pradesh,-,-,2441,104,4259,0
2067,18/05/20,8:00 AM,West Bengal,-,-,959,238,2677,0
2068,19/05/20,8:00 AM,Andaman and Nicobar Islands,-,-,33,0,33,0
2069,19/05/20,8:00 AM,Andhra Pradesh,-,-,1552,50,2474,0
2070,19/05/20,8:00 AM,Arunachal Pradesh,-,-,1,0,1,0
2071,19/05/20,8:00 AM,Assam,-,-,41,2,107,0
2072,19/05/20,8:00 AM,Bihar,-,-,494,9,1391,0
2073,19/05/20,8:00 AM,Chandigarh,-,-,54,3,196,0
2074,19/05/20,8:00 AM,Chhattisgarh,-,-,59,0,93,0
2075,19/05/20,8:00 AM,Dadar Nagar Haveli,-,-,0,0,1,0
2076,19/05/20,8:00 AM,Delhi,-,-,4485,168,10054,0
2077,19/05/20,8:00 AM,Goa,-,-,7,0,38,0
2078,19/05/20,8:00 AM,Gujarat,-,-,4804,694,11745,0
2079,19/05/20,8:00 AM,Haryana,-,-,598,14,928,0
2080,19/05/20,8:00 AM,Himachal Pradesh,-,-,44,3,90,0
2081,19/05/20,8:00 AM,Jammu and Kashmir,-,-,609,15,1289,0
2082,19/05/20,8:00 AM,Jharkhand,-,-,113,3,223,0
2083,19/05/20,8:00 AM,Karnataka,-,-,530,37,1246,0
2084,19/05/20,8:00 AM,Kerala,-,-,497,4,630,0
2085,19/05/20,8:00 AM,Ladakh,-,-,41,0,43,0
2086,19/05/20,8:00 AM,Madhya Pradesh,-,-,2435,252,5236,0
2087,19/05/20,8:00 AM,Maharashtra,-,-,8437,1249,35058,0
2088,19/05/20,8:00 AM,Manipur,-,-,2,0,7,0
2089,19/05/20,8:00 AM,Meghalaya,-,-,11,1,13,0
2090,19/05/20,8:00 AM,Mizoram,-,-,1,0,1,0
2091,19/05/20,8:00 AM,Odisha,-,-,220,4,876,0
2092,19/05/20,8:00 AM,Puducherry,-,-,9,1,18,0
2093,19/05/20,8:00 AM,Punjab,-,-,1547,37,1980,0
2094,19/05/20,8:00 AM,Rajasthan,-,-,3218,138,5507,0
2095,19/05/20,8:00 AM,Tamil Nadu,-,-,4406,81,11760,0
2096,19/05/20,8:00 AM,Telengana,-,-,1000,35,1597,0
2097,19/05/20,8:00 AM,Tripura,-,-,85,0,167,0
2098,19/05/20,8:00 AM,Uttarakhand,-,-,52,1,93,0
2099,19/05/20,8:00 AM,Uttar Pradesh,-,-,2783,118,4605,0
2100,19/05/20,8:00 AM,West Bengal,-,-,1006,244,2825,0
2101,20/05/20,8:00 AM,Andaman and Nicobar Islands,-,-,33,0,33,0
2102,20/05/20,8:00 AM,Andhra Pradesh,-,-,1621,52,2532,0
2103,20/05/20,8:00 AM,Arunachal Pradesh,-,-,1,0,1,0
2104,20/05/20,8:00 AM,Assam,-,-,41,4,142,0
2105,20/05/20,8:00 AM,Bihar,-,-,534,9,1498,
2106,20/05/20,8:00 AM,Chandigarh,-,-,57,3,200,
2107,20/05/20,8:00 AM,Chhattisgarh,-,-,59,0,101,
2108,20/05/20,8:00 AM,Dadar Nagar Haveli,-,-,0,0,1,
2109,20/05/20,8:00 AM,Delhi,-,-,4750,168,10554,
2110,20/05/20,8:00 AM,Goa,-,-,7,0,46,
2111,20/05/20,8:00 AM,Gujarat,-,-,5043,719,12140,
2112,20/05/20,8:00 AM,Haryana,-,-,627,14,964,
2113,20/05/20,8:00 AM,Himachal Pradesh,-,-,47,3,92,0
2114,20/05/20,8:00 AM,Jammu and Kashmir,-,-,653,17,1317,0
2115,20/05/20,8:00 AM,Jharkhand,-,-,127,3,231,0
2116,20/05/20,8:00 AM,Karnataka,-,-,544,40,1397,0
2117,20/05/20,8:00 AM,Kerala,-,-,497,4,642,0
2118,20/05/20,8:00 AM,Ladakh,-,-,43,0,43,0
2119,20/05/20,8:00 AM,Madhya Pradesh,-,-,2630,258,5465,0
2120,20/05/20,8:00 AM,Maharashtra,-,-,9639,1325,37136,0
2121,20/05/20,8:00 AM,Manipur,-,-,2,0,9,0
2122,20/05/20,8:00 AM,Meghalaya,-,-,12,1,13,0
